date,relative_dates,year_month,stars,review
9 Monaten,2022-05-06 21:04:30.432821,05/2022,1,
9 Monaten,2022-05-06 21:04:30.432821,05/2022,4,Sehr grösse auswahl
9 Monaten,2022-05-06 21:04:30.432821,05/2022,5,"Alle Super. Großes Sortiment, nicht überlaufen, eigener Parkplatz. Mitarbeiter waren hilfsbereit."
9 Monaten,2022-05-06 21:04:30.432821,05/2022,5,
9 Monaten,2022-05-06 21:04:30.432821,05/2022,4,Gute Beratung
9 Monaten,2022-05-06 21:04:30.432821,05/2022,4,Schöne Auswahl
9 Monaten,2022-05-06 21:04:30.432821,05/2022,5,
9 Monaten,2022-05-06 21:04:30.432821,05/2022,5,(Übersetzt von Google) Top Typ(Original)Tip top
9 Monaten,2022-05-06 21:04:30.432821,05/2022,4,Sehr Gross
9 Monaten,2022-05-06 21:04:30.432821,05/2022,3,"Wollte heute zum zweiten Mal innerhalb von 14 Tagen Fische kaufen, ist beim wollen geblieben. Nach gut einer viertel Stunde die wir vor den Aquarien geschaut haben War auch dieses Mal kein Verkäufer zu finden. Noch eine Chance gibt es nicht. Schade"
9 Monaten,2022-05-06 21:04:30.432821,05/2022,4,
9 Monaten,2022-05-06 21:04:30.432821,05/2022,5,
9 Monaten,2022-05-06 21:04:30.432821,05/2022,5,"Der Kollege von der Fliesen/ Laminat Abteilung wer sehr freundlich und hilfsbereit. Er war bemüht meine Wünsche zu erfüllen, was dann auch gekappt hat, obwohl ich eigentlich sehr schwierig bin :)Er gab mir immer seinen Rat dazu, was ich persönlich super fand. Gerne wieder vielen Dank Herr Kohler"
9 Monaten,2022-05-06 21:04:30.432821,05/2022,1,Öffnungszeiten von 6 - 20 Uhr.Um 6:15uhr stehe ich vor verschlossenen Türen!
9 Monaten,2022-05-06 21:04:30.432821,05/2022,4,
9 Monaten,2022-05-06 21:04:30.432821,05/2022,5,
9 Monaten,2022-05-06 21:04:30.432821,05/2022,4,Hilfsbereitschaft der Verkäufer war sehr gut.
9 Monaten,2022-05-06 21:04:30.432821,05/2022,4,
9 Monaten,2022-05-06 21:04:30.432821,05/2022,4,"Gute Einkaufsmöglichkeiten für den heimwerker. Nettes Personal,alles in Ordnung."
9 Monaten,2022-05-06 21:04:30.432821,05/2022,5,
9 Monaten,2022-05-06 21:04:30.432821,05/2022,2,Very long waiting line for payment and only one cashier desk operating.(Übersetzt von Google)Sehr lange Warteschlange für die Zahlung und nur eine Kasse in Betrieb.
10 Monaten,2022-04-06 21:04:30.432821,04/2022,3,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,Super 👍Wieder das bekommen was ich wollte. Ich liebe diesen Baumarkt.
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,Sehr gute Beratung
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,Dies ist eines meines Lieblingsbaumärtke. Ich bin von der Pflanzenwelt total begeistert. Auch sonst ist der Markt sehr gut sortiert und die Mitarbeiter sind sehr freundlich. Ich bin gerne dort ;-)
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,Sehr zu empfehlen. Kompetent und freundlich.
10 Monaten,2022-04-06 21:04:30.432821,04/2022,4,Entspannter Einkauf
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,Hornbach ist immer klasse...hat immer bessere Angebote und trifft zu jeder Jahreszeit den Kundennagel auf den Punkt.
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,4,Alles 👌
10 Monaten,2022-04-06 21:04:30.432821,04/2022,3,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,3,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,"Der erste Drive in in Berlin, immer wieder gern."
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,unfassbare Auswahl an Gartenpflanzen.
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,5,
10 Monaten,2022-04-06 21:04:30.432821,04/2022,4,"Personal der Kassen super Freundlich, Beratung von Abteilung könnte Besser sein , Retoure schlecht , sollte nur über Hauptkasse und mit Kassenbons sein , wie auch mit der Verpackung und Abteilung der Retoure abgeschlossen werden ,"
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,Danke an den netten Mitarbeiter in der Gartenabteilung für die gute Beratung beim Rasenmäher kauf.
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,"Der Mitarbeiter in der Sanitärabteilung, ein älterer denke der Name war Nicklaus. Super freundlich und super kompetent. Konnte mein Anliegen sofort klären. Waschtisch von Veporit fehlte ein Teil des Zubehörs. Er gab ein gleich mit. Wirklich Klasse. Vielen Dank"
10 Monaten,2022-04-06 21:04:30.433822,04/2022,4,Personal ist hilfsbereit und man findet sich gut zurecht. Und das in einem Baumarkt!
10 Monaten,2022-04-06 21:04:30.433822,04/2022,3,Blumenerde zu teuer.
10 Monaten,2022-04-06 21:04:30.433822,04/2022,4,Hier gibt es noch Verkäufer die mit Rat und Tat zur Seite stehen
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,Gutes Lager im Drive in. Schnell gefunden eingeladen. Zur Kasse zum Auto zur Schranke auf wiedersehen sehr gut
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,"Tolle Mitarbeiter, freundlich und kompetent, super Warensortiment, absolut empfehlenswert."
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,"Große Auswahl, freundliche Mitarbeiter"
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,
10 Monaten,2022-04-06 21:04:30.433822,04/2022,3,PROFI Service Top. Alle anderen Verkäufer gestresst und nicht so freundlich.
10 Monaten,2022-04-06 21:04:30.433822,04/2022,4,
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,Horbach ist plus-minus immer gut .
10 Monaten,2022-04-06 21:04:30.433822,04/2022,4,"Hingefahren, alles bekommen und zufrieden nachhause gefahren.So einfach geht das."
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,Good 😍😍(Übersetzt von Google)Gut 😍😍
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,
10 Monaten,2022-04-06 21:04:30.433822,04/2022,4,Wie so oft bei mir freundliche Beratung und nicht das teuerste angeboten 👍👍👍👍
10 Monaten,2022-04-06 21:04:30.433822,04/2022,4,Immer wieder nette Mitarbeiter
10 Monaten,2022-04-06 21:04:30.433822,04/2022,4,"Manche Mitarbeiter kennen sich nur in speziellen Bereichen aus, manche wissen mehr. Es war eigentlich immer jemand in der Nähe ansprechbar und hilfsbereit. Mein Besuch war um die Mittagszeit, von daher also auch recht ruhig im Geschäft."
10 Monaten,2022-04-06 21:04:30.433822,04/2022,4,unhöflich haben keine Ahnung
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,Gesucht und gefunden
10 Monaten,2022-04-06 21:04:30.433822,04/2022,5,Vielfalt ist - Hornbach
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,Ganz gut
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,Großer Markt mit  viel Auswahl und patenten Mitarbeitern.  Zu den Stoßzeiten können die Schlangen an den Kassen recht lang werden.
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,Tolles Team
11 Monaten,2022-03-07 21:04:30.433822,03/2022,3,It's okay.(Übersetzt von Google)Es ist okay.
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,Super viel Auswahl..nettes Personal..freundlich..
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,Kompetent
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,Alles ok
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,Bester Baumarkt in Berlin. Immer hilfsbereit und kompetent
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,"Wie immer ein voller Erfolg: kompetente, freundliche Mitarbeiter und qualitativ hochwertige Werkzeuge, in großer Auswahl zu angemessenen Preisen."
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,Nette Mitarbeiter
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,"Guter Baumarkt, nicht mehr und nicht weniger"
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,"Gut sortiert, der Laden und meine erste Wahl unter den Baumärkten.Hervorheben möchte ich, dass in den Gängen und an den Servicepunkten in der Regel schnell ein Mitarbeiter ansprechbar ist, was bei der Menge an Waren, die hier auf Dich warten, oft die einzige Möglichkeit ist, um den Überblick zu behalten  -  oder zu gewinnen.Ich bin jedenfalls gerne hier. Immer wieder..."
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,War nicht zu voll.
11 Monaten,2022-03-07 21:04:30.433822,03/2022,4,Ok wie immer
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,"Leichtes ung gutes Parken möglich,  nette freundliche Mitarbeiter die gerne auch ein zweites mal etwas zeigen und erklären.  Einfach mal ein schönes und schnelles einkaufen."
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,"Alles gefunden.Netter Verkäufer, hat sofort alles geklärt."
11 Monaten,2022-03-07 21:04:30.433822,03/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,3,"Ich war Samstag gegen 11 Uhr in diesem Baumarkt. Mein erster Eindruck , zu wenig Personal auf der Fläche. Irgendwie sind die Verkäufer für alles da und daher die Fachkompetenz in den einzelnen Abteilungen gleich null. Man könnte den Baumarkt auch als Selbstbedienungsladen bezeichnen."
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,Freundliche kompetente Beratung in der  Farbabteilung. Vom Kauf eines falschen Produktes wegen falscher Vorbehandlung abgeraten. Es kam daher zu keinem Kauf. Aber ich werde das nächste Produkt dort erstehen.Danke
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Nicht zu voll . Arbeiter helfen gerne weiter . Kein Parkplatz Problem .
1 Jahr,2022-01-31 21:04:30.433822,01/2022,3,"Gutes Angebot, leider etwas unsauber,Personen freundlich"
1 Jahr,2022-01-31 21:04:30.433822,01/2022,1,"Sehr schlechte Beratung, ich gehe nie wieder hin."
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Alles bekommen
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,Grosse Auswahl.
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,Bin gerne dort. Oft gute beratung was immer auf den tag drauf an kommt. Aber ins gesamt positiv in vergleich zu vielen andren baumarkten.
1 Jahr,2022-01-31 21:04:30.433822,01/2022,3,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,"Ich liebe Hornbach. Bin zwar weiblich, aber hier fühle ich mich genau so wohl, wie beim Shoppen von Schuhen und Taschen...grins"
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,Gute Beratung und übersichtlich
1 Jahr,2022-01-31 21:04:30.433822,01/2022,3,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Sehr große Auswahl und nette Beratung. Für jeden Handwerker eine gute Anlaufstelle.
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,bester Baumarkt im SüdWesten Berlins.
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Sehr nettes Personal in dem dresselhaus Gang.
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Sehr großer Baumarkt. Dieser lässt keine Wünsche offen. Was es nicht gibt wird bestellt. Immer freundlich-----auch beim mehrmaligem nachfragen. Fühlte mich gut beraten. Danke und weiter so.
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Extrem freundliches Personal
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,"Hallo, Geschäfstleitung, brauchte gestern 2, Edelstahl Schräuben 4 mal 12 mm, waren auch da, aber jetzt kommt es, ich brauchte auch 2 Mütterchen, und die gab es nur als Kiste, wo ist da die Logik ?Antwort von einer Verkäuferin das können Sie nicht berechnen.Aber normale Muttern, die kann man berechnen, wo ist jetzt das Problem ?Ansonsten finde ich Hornbach gut, freundliches Personal.Freundliche Bedienung, gestern in der Bilderrahmen Ecke.Freundliche Grüße von Frank Schmidt."
1 Jahr,2022-01-31 21:04:30.433822,01/2022,3,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,"Mitarbeiter sind freundlich, großer Baumarkt. Man findet eigentlich alles was man so benötigt. Beratung war auch super 👍"
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,2,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,3,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Super nice.(Übersetzt von Google)Super nett.
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Top(Übersetzt von Google)oben
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,3,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,"(Übersetzt von Google) Besser als das, was wir in Schweden haben(Original)Bättre än vad vi har i Sverige"
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Alles bekommen und sehr nette Bedienung 🤗
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,(Übersetzt von Google) Tolle Einrichtungen! Es gibt sogar Sand und Baukies!(Original)Świetne wyposażenie! Nawet jest piach i żwir budowlany!
1 Jahr,2022-01-31 21:04:30.433822,01/2022,2,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,Gutes Sortiment. Tolle Pflanzen Abteilung!!
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Sehr guter Service
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,1,"Fast alle Mitarbeiter tragen ihre Masken permanent unter der Nase oder dem Kinn, auch wenn sie durch den Laden laufen. Unverschämt."
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,"Sehr freundliche, hilfsbereite und kompetente Mitarbeiter, tolle Auswahl. Vielen Dank!"
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,"Gutes Sortiment,das Personal könnte teilweise etwas freundlicher und versierter sein. Aber im ganzen alles gut"
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,"Alles vor Ort,war mal günstiger. Sonst ubersichtlich und Bus halt vor ort"
1 Jahr,2022-01-31 21:04:30.433822,01/2022,3,"Der Mitarbeiter, welcher mich beraten hatte, war relativ unfreundlich, aber auch er ist ein Mensch, kann man drüber Hinweg sehen. Mitarbeiter findet man hier schneller als bei einem anderen großen roten Baumarkt. Die Herr an der SB Kasse war sehr freundlich und hat mir einen schönen Tag gewünscht. Das fand ich desswegen besonders, da wir ja eigentlich an der SB Kasse kein Kontakt haben."
1 Jahr,2022-01-31 21:04:30.433822,01/2022,3,Ziemlich groß und eigentlich immer voll...
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,"Eigentlich ein guter, typischer Hornbach, nur das Personal ist meist, aber nicht durchweg freundlich.Am der Info arbeitet eine unfreundliche Dame mit hessischem Unterton und Nase über der Maske, sie hätte ein Auffrischungskurs für den Umgang mit Kunden nötig."
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,Gehen dort gern einkaufen. Nettes Personal 👍
1 Jahr,2022-01-31 21:04:30.433822,01/2022,1,"Finde das Personal ein neues such spiel bei Hornbach. Der Weihnachtsmarkt ist sehr schön.Das Personal in  Lampen Abteilung ist sehr kompetent, nicht wirklich."
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.433822,01/2022,5,"Alles wunderbar, nur zu empfehlen.#LG"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,Grosse Auswahl. Personal ist sehr hilfsbereit.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Es gibt alles.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Freundliche und hilfsbereite Mitarbeiter. Parkplatz sehr groß. Auswahl riesig. Bin sehr zufrieden
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Gut
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,Sehr höfliches und hilfsbereites Team!
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,3,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,1,"Wollten Jalousien kaufen. Die Beratung war sehr dürftig. Musste dem Mitarbeiter jede Einzelheit ""aus der Nase ziehen"". Ziemlich verunsichert verließ ich den Markt ohne Einzukaufen. Schade!"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,Großes Angebot; großer Parkplatz; freundliches Personal; Corona-Regeln werden eingehalten; keinE Wartezeit
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,(Übersetzt von Google) Kleiner Laden(Original)Piccolo negozietto
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,"Als Hobbyhandwerker, der ich bin, gilt: Hornbach, der schönste Baumarkt!"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Wenn es …. Soll immer wieder ein Erlebnis zum einkaufen.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,"Super praktisch neben der Arbeit ein Hornbach zu haben. Klar, die Leute sind alle nett aber auch unglaublich beschäftigt.Am besten ist die Lichterabteilung und die kleinen Geschichten, die die Mitarbeiter unter sich ""leise"" Anvertrauen. :) Immer wieder gerne hier einzukaufen, ich will bei manchen Geschichten wissen, wie es ausgeht."
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,"(Übersetzt von Google) Ausgezeichneter Laden! Alles ist an seinem Platz. Viel Licht und Luft. Allerdings sind die Verkäufer nicht sehr freundlich. Obwohl ich den Laden natürlich am Samstag früh morgens besucht habe. Verkäufer wollen schlafen. Sie stehen dir nicht zu. Sie müssen pünktlich ankommen!(Original)Отличный магазин! Всё на своём месте. Много света и воздуха. Продавцы, правда, не очень приветливы. Хотя, конечно, я посещал магазин в субботу, рано утром. Спать хотят продавцы. Им не до вас. Нужно приходить вовремя!"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,Reibungslos und schnell. Gute Auswahl
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Alles top 👍 sehr freundliches Personal.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,"Nettes Personal, freundlich, wenn man mit Ubersicht einkauft, spart man gut Geld"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Alles bekommen was ich wollte. Gut sortiert. Zu empfehlen.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,"Gute Auswahl, nettes und hilfsbereites Personal"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,3,Sind sehr hilfsbereit und freundlich
1 Jahr,2022-01-31 21:04:30.434822,01/2022,2,Ich wollte meine wahre abholen... Hat 2h gedauert...
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,"Vielen lieben Dank für die tolle WOMEN AT WORK Veranstaltung!Es war ein informativer Abend, der vorallem sehr großen Spaß gemacht hat :)Ich bin zwar schon Hornbach-Stammkundin, aber zukünftig komm ich nur noch nach Neukölln ♡"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,Gut sortiert und nettes Personal
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Immer wieder gerne im Hornbach Markt .Verkäufer immer nett und hilfsbereit
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Super
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Der Markt war als ich dort war gut besucht. Es war jedoch kein Gedränge. Man konnte in Ruhe einkaufen ohne mit anderen Kunden in Kollision zu kommen. Sehr gut fand ich das Leuchtmittel Regal. Die einzelnen Leuchtmittel sind in kleinen Kästen montiert. So kann man genau sehen wie die einzelne Lichtquelle aussieht / wirkt. Echt gute Idee.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Kauf da gerne schon groß und immer nette Leute.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,3,Möchten gerne unser Wohnzimmer tapezieren und besuchten die Abteilung mit Tapeten und Farben. Wir hatten gerade das 2  Tapeten Album aufgeschlagen und uns sehr gefreut das wir schon ein passendes Buch gefunden haben wurden wir von einem Mitarbeiter nicht sehr nett im vorbeilaufen aufgefordert die Bücher doch ordentlich wieder zurück zu stellen . Wir kamen uns sehr schäbig vor und fanden es nicht angebracht uns so zu ermahnen.  Hätten wir die Bücher liegen gelassen hätte ich es verstanden . Wir hatten irgendwie keine richtige Lust mehr zu schauen . Schade
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,"Gute Filiale. Nettes Personal. Übersichtlich, große Auswahl."
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,"Nettes, kompetentes Team"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,Geht ganz gut leider kein Personal
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Top.(Übersetzt von Google)Oben.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Uwe.Wezorke Hilfsbereit und Super Arbeit👍
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Super gerne wieder
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,Gut
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,"Freundliches Personal gute Preise,großes Sortimentgroßer Parkplatz"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,3,"Soweit wirklich gut... Wenn man an die ""richtigen"" Berater kommt!"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,"Leider muss man im Markt, auch wenn nur ganz wenige Kunden auf diese riesige Fläche verteilt sind eine Maske tragen! (Hausrecht..!?)Dies gilt auch im Außenbereich und auf dem Parkplatz!Sonst ist das Personal sehr nett und hilfsbereit.Normales Baumarkt-Sortiment.""Online bestellen und im Markt abholen"" dauert manchmal, und bei kleineren Mengen muss man sich z.B Holz, oder Splitt selber aus dem Außenbereich zusammen suchen!"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,3,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,"Sehr schön groß und der Kollege der mich bedient hat, hatte zwar kein guten Tag erwischt , trotzdem hat er versucht hilfsbereit und nett zu sein"
1 Jahr,2022-01-31 21:04:30.434822,01/2022,2,"Habe leider nicht das bekommen, was online angezeigt wurde."
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Sehr gut nettes Personal und kompetent.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,3,es könnte besser sein.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,auf jeden Fall ein guter Baumarkt👍
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,Super Baumarkt alles an einem Ort
1 Jahr,2022-01-31 21:04:30.434822,01/2022,4,
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Wir wurden freundlich und spontan beraten. Hilfsbereitschaft wird hier groß geschrieben. Sogar Hunde bekommen ein kleines Leckerlie 👍🙂
1 Jahr,2022-01-31 21:04:30.434822,01/2022,5,Sehr nettes und hilfsbereites Personal in der Werkzeugabteilung. Komme gerne wieder.
1 Jahr,2022-01-31 21:04:30.434822,01/2022,2,Kaum Mitarbeiter die einen FACHLICH den richtigen Rat geben können ! Und sehr wenig Personal was man stundenlang suchen muss da sparen die GEIZIGEN CHEFS wahrscheinlich wieder am Personal 👎👎👎
