date,relative_dates,year_month,stars,review
2 Jahren,2021-01-31 22:11:42.298086,01/2021,3,"Eine Neratung war hervorragend. Der Rest!!!! Ohne Lust. Kein Durchblick. Ich sollte 15 Pakete Laminat von einer vorgerichteten Palette umladen auf den Einkaufswagen. Nach dem Bezahlen noch mal das gleiche ins Auto. Do was nenne ich frech und faul. Nach meinem Einwand suchte er jemanden, der für ihn die Srbrit machte. Wir warteten vor der Wahrensnnshme aber es kam keine Ware.  Ein Stybletfahrer der im Hof Waren umstellte holte irgendwann unsere Sachen. De Hof sieht aus wie fast alles.  Müll ungepflegt und NICHT kundenfreundlich. Nehmt euch als Vorbild Sindelfingen. Die wissen wie es geht!!!!!!"
2 Jahren,2021-01-31 22:11:42.298086,01/2021,5,
2 Jahren,2021-01-31 22:11:42.298086,01/2021,5,
2 Jahren,2021-01-31 22:11:42.298086,01/2021,5,
2 Jahren,2021-01-31 22:11:42.298086,01/2021,3,Muss man nicht unbedingt gewessen sein personal unfreundlich wenn man fragen hat
2 Jahren,2021-01-31 22:11:42.298086,01/2021,5,
2 Jahren,2021-01-31 22:11:42.298086,01/2021,1,Mangelndes Fachwissen der Mitarbeiter
2 Jahren,2021-01-31 22:11:42.298086,01/2021,5,
2 Jahren,2021-01-31 22:11:42.298086,01/2021,4,
2 Jahren,2021-01-31 22:11:42.298086,01/2021,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,1,"Den einen Stern bekommt die sehr nette junge und hilfsbereite Dame aus der Gartenabteilung. Sie war echt super. Tolle Beratung. Die zwei Herren von der Abteilung vor dem Onlineversand, waren stinkendfaul, wollten keinen Finger rühren und schon gar nicht etwas gefragt werden. So etwas haben wir noch nie erlebt. Einmal Hornbach und nie wieder Hornbach."
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,Hat auch Dinge die andere Baumärkte nicht haben wie Baustahlmatten usw!
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,gut sortierter baumarkt mit einem guten preis - leistungs-verhältnis
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,"Gute Beratung, Preise gut"
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,Beste Aqaristic im Umkreis!🐟🐟🐟Sehr kompetent und freundliche Beratung💪Immer wieder Gerne🐟🙏🐟
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,"Wenn die parkerei nicht wäre,keine Anhänger Parkplätze"
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,1,"Ganz schlimm dieser Laden, alles liegt Kreuz und quer, Parkplätze mit Paletten zugestellt usw usw."
3 Jahren,2020-02-01 22:11:42.298086,02/2020,1,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,1,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,"Kein Vergleich zu Bauhaus oder Toom. Etwas unübersichtlicher wie ich es sonst aus anderen Märkten gewohnt bin. Was mich sehr überrascht hat war, das ich von einem Mitarbeiter angesprochen wurde, ob er mir behilflich sein könnte. Das kommt im Bauhaus und Toom nicht vor. Ein großes Lob an das Personal, freundlich und hilfsbereit."
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,Der Markt ist i. O.Manchmal ist der Markt personell etwas unterbesetzt. Aber das Personal ist sehr freundlich u. kennt sich gut aus!
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,2,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,Alles was man braucht
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,3,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,"Hier bekommt man alles fürs Hobby, Bauen, Renovieren und den Garten."
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,2,"Personal flüchtet teilweise vor Kunden, die Herrschaften in der Türen-Laminat-Abteilung sind qualifiziert und ok, wenn verfügbar, ansonsten allgemein lieber zu  Bauhaus...."
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,"Etwas gesucht, nicht gefunden. Nachgefragt, Mitarbeiterin kam mit und genau das gefunden was ich zu vor im Internet gefunden habe. Perfekt."
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,Super Auswahl
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,5,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,
3 Jahren,2020-02-01 22:11:42.298086,02/2020,4,War okay
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,(Übersetzt von Google) Sie können alles kaufen(Original)Można wszystko kupić
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,Ein Baumarkt halt ;) besonders gute Beratung gibt es in der Farbenabteilung
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,Super viel Auswahl hier kann man alles finden und der Preis ist auch super!
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,In manchen Sachen nur kleine  Auswahl
3 Jahren,2020-02-01 22:11:42.299077,02/2020,3,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,3,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,Große Auswahl mit allem was man brauchen kann.WerkzeugMaterialallgemeines ZubehörPersonal lässt jedoch auf sich warten deshalb auch Abzüge.Ansonsten alles in Ordnung.Weihnachtsbaumsortiment ist auch in Ordnung.Daumen hoch
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,"Ein typischer Hornbach-Baumarkt halt. Dieses Mal hatte ich sogar mit den Beratern Glück: auf Anhieb habe ich einen gefunden, welcher mich nicht an einen Kollegen verwies, sondern mir direkt helfen konnte."
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,(Übersetzt von Google) Es hat alles ....(Original)Ima tu svega....
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,Gut
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,"Der Baumarkt ist groß und gut sortiert - der Parkplatz ist aber sehr eng, was vor allem das Beladen mit sperrigen Gegenständen erschwert."
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,Gut
3 Jahren,2020-02-01 22:11:42.299077,02/2020,3,leider keine  Led .Bäumchen für außen.
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,Gut bestückt und alles lieferbar
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,Große Auswahl an Produkten. Parkplätze sind direkt vor dem Gebäude und in genügend großer Anzahl vorhanden. Ich bekam genau das was ich wollte.
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,"(Übersetzt von Google) Es gibt alles für Haus und Garten, der Preis ist nicht gerade der beste(Original)Ce tutto x la casa e il giardino ,gli prezzo non proprio gli migliori"
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,2,Egal in welcher Abteilung man sucht immer irgendeinen Mitarbeiter. Findet tut man aber leider keinen und keiner fühlt sich für irgendeine Abteilung verantwortlich.
3 Jahren,2020-02-01 22:11:42.299077,02/2020,3,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,3,Good customer serviceAnd all building materials available(Übersetzt von Google)Guter KundendienstUnd alle Baumaterialien vorhanden
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,1,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,Lecker gefrühstückt . Nette und schnelle Bedienung. Das Café wurde leider enorm verkleinert .
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,4,Ok
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,2,"Nach langem Suchen einen Mitarbeiter gefunden, der nicht flüchtete. Ich wurde ""beraten"" und hätte zuhause kotzen können, da der Mitarbeiter wohl noch weniger Ahnung als ich hatte. Nicht nur, dass das Geld für das Material futsch ist... Nein, mein Möbel Zuhause sieht nun auch dementsprechend aus. Herzlichen Dank dafür!"
3 Jahren,2020-02-01 22:11:42.299077,02/2020,3,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,Schöner Ort für erschwingliche Einkäufe und fit für jedermann.
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,
3 Jahren,2020-02-01 22:11:42.299077,02/2020,5,Alles bekommen was ich wollte. Kundefreundliche Beratung incl.
